Numero,Nimi,Valmistaja,Pullokoko,Hinta,Litrahinta,Uutuus,Hinnastojärjestyskoodi,Tyyppi,Alatyyppi,Erityisryhmä,Oluttyyppi,Valmistusmaa,Alue,Vuosikerta,Etikettimerkintöjä,Huomautus,Rypäleet,Luonnehdinta,Pakkaustyyppi,Suljentatyyppi,Alkoholi-%,Hapot g/l,Sokeri g/l,Kantavierrep-%,Väri EBC,Katkerot EBU,Energia kcal/100 ml,Valikoima,EAN
922217,Norton Reserva Malbec 2018,Bodega Norton,"0,75 l",14.98,19.84,,110,punaviinit,Mehevä & Hilloinen,vegaaninen,,Argentiina,Mendoza,2018,,,"Malbec, ","Täyteläinen, tanniininen, karhunvatukkainen, kirsikkainen, kevyen suklainen, hennon setrinen, mausteinen",pullo,luonnonkorkki,14.5,5.5,,,,,80.0,vakiovalikoima,7792319678010
913707,Paula Malbec 2019,Viña Doña Paula,"0,75 l",10.99,14.52,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Mendoza,2019,Mendoza,Saattaa sisältää sakkaa,"Malbec, ","Täyteläinen, keskitanniininen, hedelmäinen, mausteinen, aromikas",pullo,metallinen kierrekapseli,13.5,5.6,2,,,,80.0,tilausvalikoima,7798090160461
909812,Pedro Del Castillo Red Blend 2018,Bodega y Cavas de Weinert,"0,75 l",12.98,17.17,,110,punaviinit,Mehevä & Hilloinen,ympäristövastuullinen pakkaus,,Argentiina,Mendoza,2018,Mendoza,,"Bonarda, Malbec, ","Täyteläinen, keskitanniininen, tumman kirsikkainen, mustaherukkainen, mausteinen",pullo,metallinen kierrekapseli,13.5,5.8,2,,,,80.0,tilausvalikoima,7790417901504
902485,Poligonos San Pablo Cabernet Franc 2019,Familia Zuccardi,"0,75 l",27.99,37.32,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Mendoza,2019,"Uco Valley, Mendoza",Saattaa sisältää sakkaa,"Cabernet Franc, ","Täyteläinen, keskitanniininen, karpaloinen, tumman kirsikkainen, yrttinen",pullo,luonnonkorkki,14.0,5.9,2,,,,80.0,tilausvalikoima,7791728010978
915664,Renacer Milamore 2015,Bodega Renacer,"0,375 l",14.98,39.68,,110,punaviinit,Mehevä & Hilloinen,vegaaninen,,Argentiina,Mendoza,2015,Mendoza,,"Malbec, Cabernet Franc, Cabernet Sauvignon, Bonarda, ","Keskitäyteläinen, keskitanniininen, herukkainen, tumman kirsikkainen, hennon paprikainen, kevyen mausteinen",pullo,luonnonkorkki,14.0,5.2,6,,,,80.0,vakiovalikoima,7798127727797
946347,Renacer Punto Final Malbec 2019,Renacer,"0,75 l",13.99,18.52,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Mendoza,2019,,,"Malbec, ","Keskitäyteläinen, keskitanniininen, kirsikkainen, mustikkainen, kevyen metsämansikkainen, hennon kukkainen, yrttinen",pullo,luonnonkorkki,14.0,5.2,2,,,,80.0,vakiovalikoima,7798127721757
917645,Renacer Repasso Malbec Blended 2018,Renacer,"0,75 l",14.98,19.84,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Mendoza,2018,Mendoza,,"Malbec, ","Täyteläinen, keskitanniininen, karhunvatukkainen, luumuinen, kukkainen",pullo,luonnonkorkki,14.0,5.2,7,,,,80.0,tilausvalikoima,7798127728077
414647,Ruca Malen Kinien Cabernet Sauvignon 2012,Ruca Malen,"0,75 l",25.59,33.99,,110,punaviinit,Vivahteikas & Kehittynyt,,,Argentiina,Mendoza,2012,Mendoza,Saattaa sisältää sakkaa,"Cabernet Sauvignon, ","Erittäin täyteläinen, tanniininen, mustaherukkainen, boysenmarjahilloinen, tumman kirsikkainen, kaakaoinen, kevyen setrinen, tamminen, runsas, pitkä",pullo,luonnonkorkki,14.1,5.6,2,,,,80.0,tilausvalikoima,7798090851901
437577,Santa Julia Colección Malbec 2018,Santa Julia,"0,75 l",8.99,11.85,,110,punaviinit,Mehevä & Hilloinen,ympäristövastuullinen pakkaus,,Argentiina,Mendoza,2018,Mendoza,Fair for Life. Saattaa sisältää sakkaa,"Malbec, Syrah, ","Täyteläinen, keskitanniininen, luumuinen, tumman kirsikkainen, karhunvatukkahilloinen, mausteinen, kevyen kaakaoinen",pullo,metallinen kierrekapseli,13.5,5.2,3,,,,80.0,vakiovalikoima,7791728235333
905161,Santa Julia El Burro Natural Malbec 2020,Familia Zuccardi,"0,75 l",16.99,22.65,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Mendoza,2020,Mendoza,Fair for Life. Saattaa sisältää sakkaa,"Malbec, ","Täyteläinen, keskitanniininen, kirsikkainen, luumuinen, herukkainen",pullo,luonnonkorkki,13.0,5.4,2,,,,70.0,tilausvalikoima,7791728237290
907152,Santa Julia Malbec 2020,Santa Julia,"0,187 l",3.59,19.2,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Mendoza,2020,Mendoza,Saattaa sisältää sakkaa,"Malbec, ","Keskitäyteläinen, keskitanniininen, vadelmainen, kirsikkainen, herukkainen, suklainen, mokkainen",pullo,metallinen kierrekapseli,14.0,4.6,,,,,80.0,vakiovalikoima,7791728021561
934332,Santa Julia Organic Malbec 2019,Zuccardi,"0,75 l",10.98,14.64,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Mendoza,2019,Mendoza,Saattaa sisältää sakkaa,"Malbec, ","Keskitäyteläinen, keskitanniininen, karhunvatukkainen, marjainen, mustaherukkainen",pullo,metallinen kierrekapseli,13.5,4.9,1,,,,80.0,tilausvalikoima,7791728019155
485958,Santa Julia Organic Malbec 2020 kartonkitölkki,Santa Julia,1 l,10.99,10.99,,110,punaviinit,Mehevä & Hilloinen,luomu,,Argentiina,Mendoza,2020,Mendoza,,"Malbec, ","Keskitäyteläinen, keskitanniininen, boysenmarjainen, karpalohilloinen, kevyen paahteinen",kartonkitölkki,muovisuljin,13.0,5.3,2,,,,70.0,vakiovalikoima,7791728006148
453727,Santa Julia Pinot Noir Flores Negras 2019,Santa Julia Winery,"0,75 l",15.98,21.31,,110,punaviinit,Marjaisa & Raikas,ympäristövastuullinen pakkaus,,Argentiina,Mendoza,2019,Uco Valley,Saattaa sisältää sakkaa,"Pinot Noir, ","Keskitäyteläinen, keskitanniininen, kypsän punaherukkainen, vadelmainen, kirsikkainen, kevyen mausteinen",pullo,metallinen kierrekapseli,13.0,5.5,3,,,,80.0,vakiovalikoima,7791728234626
406077,Septima Tierra Los Chacayes Malbec 2019,Bodega Septima,"0,75 l",14.95,19.93,,110,punaviinit,Roteva & Voimakas,,,Argentiina,Mendoza,2019,Valle de Uco,,"Malbec, ","Täyteläinen, tanniininen, tumman kirsikkainen, herukkainen, luumuinen, kaakaopapuinen, hennon neilikkainen, mausteinen, tamminen",pullo,luonnonkorkki,15.0,5.4,,,,,80.0,erikoiserä,7798078237130
490777,Susana Balbo Crios Malbec 2019,Susana Balbo,"0,75 l",15.98,21.17,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Mendoza,2019,Mendoza,,"Malbec, ","Täyteläinen, tanniininen, herukkainen, kirsikkahilloinen, boysenmarjainen, tummasuklainen, pippurinen, kevyen tamminen",pullo,metallinen kierrekapseli,13.5,5.3,2,,,,80.0,vakiovalikoima,7798068480393
457117,Tension La Ribera Cabernet Sauvignon Cabernet Franc 2019,Santa Julia,"0,75 l",14.98,19.84,,110,punaviinit,Roteva & Voimakas,ympäristövastuullinen pakkaus,,Argentiina,Mendoza,2019,Mendoza,Fair for Life. Saattaa sisältää sakkaa,"Cabernet Sauvignon, Cabernet Franc, ","Täyteläinen, tanniininen, tumman kirsikkainen, mesimarjainen, mustaherukkainen, kaakaoinen, tamminen",pullo,metallinen kierrekapseli,14.5,5.3,1,,,,80.0,vakiovalikoima,7791728234541
490817,Trapiche Malkina Merlot Syrah Tannat 2019,Trapiche,"0,75 l",9.48,12.51,,110,punaviinit,Mehevä & Hilloinen,ympäristövastuullinen pakkaus,,Argentiina,Mendoza,2019,Mendoza,Fair for Life,"Merlot, Syrah, Tannat, ","Keskitäyteläinen, keskitanniininen, karhunvatukkainen, mustaherukkainen, yrttinen, hennon lakritsinen",pullo,metallinen kierrekapseli,13.5,4.4,,,,,80.0,vakiovalikoima,7790240098372
412307,Trapiche Pinot Noir Oak Cask 2019,Trapiche,"0,75 l",9.98,13.17,,110,punaviinit,Marjaisa & Raikas,ympäristövastuullinen pakkaus,,Argentiina,Mendoza,2019,Mendoza,,"Pinot Noir, ","Keskitäyteläinen, keskitanniininen, kirsikkainen, kypsän karpaloinen, hennon lääkeyrttinen, kevyen tamminen",pullo,metallinen kierrekapseli,13.5,5.7,2,,,,80.0,vakiovalikoima,7790240021608
936057,Trapiche Pure Black Malbec 2019,Bodegas Trapiche,"0,75 l",13.48,17.84,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Mendoza,2019,Mendoza,,"Malbec, ","Täyteläinen, tanniininen, mustaherukkainen, karhunvatukkainen, karpaloinen, mausteinen",pullo,metallinen kierrekapseli,14.0,5.1,,,,,80.0,vakiovalikoima,7790240096866
931468,Trapiche Terroir Series Finca Coletto Malbec 2014,Trapiche,"0,75 l",29.98,39.97,,110,punaviinit,Roteva & Voimakas,,,Argentiina,Mendoza,2014,Valle de Uco,Saattaa sisältää sakkaa,"Malbec, ","Erittäin täyteläinen, tanniininen, mustaherukkainen, mausteinen, tamminen",pullo,luonnonkorkki,15.0,5.6,1,,,,80.0,tilausvalikoima,7790240091625
928177,Trivento Golden Reserve Malbec 2017,Trivento,"0,75 l",16.99,22.52,,110,punaviinit,Roteva & Voimakas,,,Argentiina,Mendoza,2017,Luján De Cuyo,,"Malbec, ","Täyteläinen, keskitanniininen, kypsän boysenmarjainen, tumman kirsikkainen, kevyen mokkainen, tamminen",pullo,luonnonkorkki,14.5,5.3,1,,,,80.0,tilausvalikoima,7798039590625
475277,Tucumen Cabernet Sauvignon Reserva 2015,Budeguer,"0,75 l",15.99,21.19,,110,punaviinit,Roteva & Voimakas,,,Argentiina,Mendoza,2015,Mendoza,,"Cabernet Sauvignon, ","Täyteläinen, tanniininen, mustaherukkainen, tumman kirsikkainen, karhunvatukkainen, hennon viikunainen, mustapippurinen, kevyen tamminen",pullo,luonnonkorkki,14.0,5.5,,,,,80.0,vakiovalikoima,7798080490417
401007,Ver Sacrum Garnacha 2018,Ver Sacrum,"0,75 l",20.98,27.97,,110,punaviinit,Marjaisa & Raikas,,,Argentiina,Mendoza,2018,IG Los Chacayes,,"Garnacha, ","Kevyt, keskitanniininen, kypsän karpaloinen, karhunvatukkainen, hapankirsikkainen, yrttinen, kevyen pippurinen",pullo,luonnonkorkki,13.0,4.9,2,,,,70.0,erikoiserä,7798322420103
499857,Ver Sacrum Monastrell 2018,Ver Sacrum,"0,75 l",20.98,27.97,,110,punaviinit,Marjaisa & Raikas,,,Argentiina,Mendoza,2018,IG Los Chacayes,,"Monastrell, ","Keskitäyteläinen, keskitanniininen, tumman kirsikkainen, karpaloinen, vadelmainen, timjaminen, kevyen mausteinen",pullo,luonnonkorkki,13.0,5.8,2,,,,70.0,erikoiserä,7798322420349
940698,Weinert Carrascal 2017,Bodega y Cavas De Weinert,"0,75 l",14.98,19.84,,110,punaviinit,Vivahteikas & Kehittynyt,,,Argentiina,Mendoza,2017,Mendoza,,"Cabernet Sauvignon, Malbec, Merlot, ","Täyteläinen, keskitanniininen, karhunvatukkainen, viikunainen, luumuinen, nahkainen",pullo,luonnonkorkki,14.0,5.7,,,,,80.0,vakiovalikoima,7790417000061
944577,Zuccardi Concreto Malbec 2019,Familia Zuccardi,"0,75 l",29.98,39.97,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Mendoza,2019,Mendoza,Saattaa sisältää sakkaa,"Malbec, ","Täyteläinen, keskitanniininen, mausteinen, tamminen, vaniljainen",pullo,luonnonkorkki,14.0,5.1,2,,,,80.0,tilausvalikoima,7791728008845
909613,Zuccardi Finca Piedra Infinita 2017,Familia Zuccardi,"0,75 l",169.99,226.65,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Mendoza,2017,Uco Valley,Sisältää sakkaa,"Malbec, ","Täyteläinen, keskitanniininen, karhunvatukkainen, kirsikkainen, mausteinen",pullo,luonnonkorkki,14.5,5.5,2,,,,80.0,tilausvalikoima,7791728008289
934133,Zuccardi Finca Piedra Infinita Supercal 2017,Familia Zuccardi,"0,75 l",199.00,265.33,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Mendoza,2017,"Uco Valley, Mendoza",Saattaa sisältää sakkaa,"Malbec, ","Täyteläinen, keskitanniininen, karhunvatukkainen, yrttinen, tumman kirsikkainen",pullo,luonnonkorkki,14.0,5.5,2,,,,80.0,tilausvalikoima,7791728238945
431567,Zuccardi Q Cabernet Sauvignon 2014,Familia Zuccardi,"0,75 l",18.99,25.19,,110,punaviinit,Vivahteikas & Kehittynyt,,,Argentiina,Mendoza,2014,Valle de Uco,Saattaa sisältää sakkaa,"Cabernet Sauvignon, ","Täyteläinen, tanniininen, karhunvatukkainen, mustaherukkainen, kuivatun luumuinen, tamminen, paahteinen",pullo,luonnonkorkki,14.5,5.5,,,,,80.0,vakiovalikoima,7791728001082
948927,Zuccardi Q Malbec 2015,Zuccardi,"0,75 l",18.98,25.31,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Mendoza,2015,Valle de Uco,Saattaa sisältää sakkaa,"Malbec, ","Täyteläinen, keskitanniininen, marjainen, mausteinen",pullo,luonnonkorkki,14.5,5.3,2,,,,80.0,tilausvalikoima,7791728001075
934397,Zuccardi Serie A Malbec 2016,Zuccardi,"0,75 l",13.99,18.65,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Mendoza,2016,Valle de Uco,Saattaa sisältää sakkaa,"Malbec, ","Keskitäyteläinen, keskitanniininen, karpaloinen, mausteinen, aromikas",pullo,luonnonkorkki,13.0,5.1,3,,,,70.0,tilausvalikoima,7791728021301
915083,Ecologica Reserve Organic Shiraz Malbec 2019,La Riojana,"0,75 l",10.48,13.84,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Muut,2019,Famatina Valley,Reilu kauppa,"Shiraz, Malbec, ","Täyteläinen, keskitanniininen, kirsikkainen, herukkainen, karhunvatukkahilloinen",pullo,metallinen kierrekapseli,13.0,5.2,4,,,,80.0,tilausvalikoima,7790265620145
932237,Elsa Bianchi Syrah 2016,Valentin Bianchi,"0,75 l",10.11,13.35,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Muut,2016,Mendoza,,"Syrah, ","Keskitäyteläinen, keskitanniininen, marjainen, mausteinen",pullo,metallinen kierrekapseli,13.5,5.7,3,,,,80.0,tilausvalikoima,7790703167683
906458,Fair & Square Red 2020 kartonkitölkki,La Riojana,1 l,10.49,10.49,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Muut,2020,Famatina Valley,Reilu kauppa,"Syrah, ","Keskitäyteläinen, keskitanniininen, karhunvatukkainen, mustikkainen, kypsän karpaloinen, kevyen yrttinen, mausteinen",kartonkitölkki,muu suljenta,13.0,5.0,4,,,,80.0,vakiovalikoima,7350084980013
445337,Finca Las Moras Organico Syrah Cabernet Sauvignon 2019,Finca Las Moras,"0,75 l",8.99,11.85,,110,punaviinit,Mehevä & Hilloinen,luomu,,Argentiina,Muut,2019,,Fair for Life,"Syrah, Cabernet Sauvignon, ","Täyteläinen, tanniininen, kypsän karpaloinen, karhunvatukkainen, kirsikkainen, mausteinen",pullo,metallinen kierrekapseli,13.5,5.7,1,,,,80.0,vakiovalikoima,7791540052149
927447,Kaiken Cabernet Sauvignon 2018,Kaiken,"0,75 l",11.99,15.85,,110,punaviinit,Mehevä & Hilloinen,ympäristövastuullinen pakkaus,,Argentiina,Muut,2018,Mendoza,Saattaa sisältää sakkaa,"Cabernet Sauvignon, ","Täyteläinen, tanniininen, mausteinen, yrttinen, tamminen",pullo,metallinen kierrekapseli,14.0,5.0,3,,,,80.0,tilausvalikoima,7804303555006
935847,Kaiken Ultra Malbec 2018,Kaiken,"0,75 l",19.99,26.52,,110,punaviinit,Roteva & Voimakas,vegaaninen,,Argentiina,Muut,2018,Mendoza,Saattaa sisältää sakkaa,"Malbec, ","Täyteläinen, tanniininen, mustaherukkainen, kirsikkahilloinen, mustikkainen, karpaloinen, tamminen",pullo,luonnonkorkki,14.5,5.5,,,,,80.0,vakiovalikoima,7804303555037
924858,La Chaya Cabernet Sauvignon 2019,La Riojana,"0,75 l",9.89,13.05,,110,punaviinit,Mehevä & Hilloinen,vegaaninen,,Argentiina,Muut,2019,Famatina Valley,,"Cabernet Sauvignon, ","Keskitäyteläinen, keskitanniininen, karhunvatukkahilloinen, kirsikkainen, mustaherukkainen, kevyen suklainen, mausteinen",pullo,metallinen kierrekapseli,13.0,5.0,9,,,,80.0,vakiovalikoima,7790265061542
951667,Raza Selection Malbec Shiraz Organic 2017,La Riojana,"0,75 l",13.99,18.52,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Muut,2017,Famatina Valley,Reilu kauppa,"Malbec, Syrah, ","Täyteläinen, keskitanniininen, herukkainen, boysenmarjainen, taatelinen, neilikkainen",pullo,synteettinen korkki,13.0,4.9,7,,,,80.0,vakiovalikoima,7790265060835
944197,Terrazas de los Andes Altos del Plata Malbec 2017,Terrazas de los Andes,"0,75 l",16.91,22.41,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Muut,2017,Mendoza,,"Malbec, ","Täyteläinen, tanniininen, marjainen, tamminen, aromikas",pullo,luonnonkorkki,13.5,5.3,,,,,80.0,tilausvalikoima,7790975017013
911007,Terrazas de los Andes Malbec 2018,Terrazas de los Andes,"0,75 l",25.51,33.88,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Muut,2018,Mendoza,,"Malbec, ","Täyteläinen, tanniininen, marjainen, mausteinen, aromikas",pullo,luonnonkorkki,14.0,5.4,2,,,,80.0,tilausvalikoima,7790975003931
909007,Tito Zuccardi Paraje Altamira 2019,Familia Zuccardi,"0,75 l",29.98,39.97,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Muut,2019,Valle de Uco,Saattaa sisältää sakkaa,"Malbec, Cabernet Franc, ","Täyteläinen, tanniininen, kirsikkainen, luumuinen, yrttinen",pullo,luonnonkorkki,14.0,5.8,2,,,,80.0,tilausvalikoima,7791728006742
413868,Trapiche Zaphy Organic Red Blend 2020 kartonkitölkki,Trapiche,1 l,9.98,9.98,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Muut,2020,Cuyo,,"Cabernet Sauvignon, Syrah, Cabernet Franc, ","Täyteläinen, keskitanniininen, herukkainen, kirsikkainen, karhunvatukkainen, mausteinen, hennon kukkainen",kartonkitölkki,muovisuljin,13.5,5.8,,,,,80.0,vakiovalikoima,7790240093650
478937,Mastermind Pinot Noir 2017,Urban Beverages,"0,75 l",10.29,13.59,,110,punaviinit,Marjaisa & Raikas,,,Argentiina,Patagonia,2017,Patagonia,,"Pinot Noir, ","Keskitäyteläinen, keskitanniininen, vadelmainen, hapankirsikkainen, kevyen boysenmarjainen, mausteinen",pullo,luonnonkorkki,14.5,5.8,,,,,80.0,vakiovalikoima,6430036541231
490857,Altaland Cabernet Sauvignon 2016,Altaland,"0,75 l",14.49,19.19,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Salta,2016,Salta,,"Cabernet Sauvignon, ","Täyteläinen, keskitanniininen, herukkainen, tumman kirsikkainen, hennon viikunainen, nahkainen",pullo,luonnonkorkki,14.0,5.3,,,,,80.0,vakiovalikoima,7794450004499
498657,Don David Malbec Reserve 2019,Michel Torino,"0,75 l",12.98,17.17,,110,punaviinit,Mehevä & Hilloinen,vegaaninen,,Argentiina,Salta,2019,Cafayate,Saattaa sisältää sakkaa,"Malbec, ","Täyteläinen, tanniininen, mustaherukkainen, tumman kirsikkainen, luumuinen, kevyen mokkainen, paahteinen",pullo,luonnonkorkki,14.0,4.9,4,,,,80.0,vakiovalikoima,7790189001129
952897,El Esteco Altimus 2012,El Esteco,"0,75 l",37.98,50.64,,110,punaviinit,Roteva & Voimakas,,,Argentiina,Salta,2012,,Saattaa sisältää sakkaa,"Malbec, Cabernet Sauvignon, Cabernet Franc, ","Erittäin täyteläinen, tanniininen, tumman kirsikkainen, karhunvatukkainen, mausteinen",pullo,luonnonkorkki,15.0,6.5,5,,,,80.0,tilausvalikoima,7790189001716
903248,El Esteco Chañar Punco 2014,El Esteco,"0,75 l",51.99,69.32,,110,punaviinit,Roteva & Voimakas,,,Argentiina,Salta,2014,Valles Calchaquies,Saattaa sisältää sakkaa,"Malbec, Cabernet Sauvignon, ","Erittäin täyteläinen, tanniininen, karhunvatukkainen, mausteinen, tumman kirsikkainen",pullo,luonnonkorkki,14.5,6.3,4,,,,80.0,tilausvalikoima,7790189041958
478137,Michel Torino Cuma Organic Malbec 2020,Bodega El Esteco,"0,75 l",9.98,13.17,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,Salta,2020,,Saattaa sisältää sakkaa,"Malbec, ","Täyteläinen, keskitanniininen, kypsän karpaloinen, mustikkainen, hapankirsikkainen, boysenmarjainen, kevyen lakritsinen",pullo,metallinen kierrekapseli,13.5,5.3,3,,,,80.0,vakiovalikoima,7790189043426
459174,Finca Las Moras Barrel Select Malbec 2018,Finca Las Moras,"0,375 l",5.78,15.15,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,San Juan,2018,San Juan,,"Malbec, ","Täyteläinen, keskitanniininen, mustaherukkainen, kirsikkainen, vadelmainen, kevyen paahteinen",pullo,metallinen kierrekapseli,13.5,4.9,2,,,,80.0,vakiovalikoima,7791540050275
423177,Finca Las Moras Barrel Select Tannat Cabernet Sauvignon Petit Verdot 2017,Finca Las Moras,"0,75 l",8.99,11.85,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,San Juan,2017,San Juan,,"Tannat, Cabernet Sauvignon, Petit Verdot, ","Keskitäyteläinen, keskitanniininen, herukkainen, tumman kirsikkainen, vadelmainen, mausteinen, kevyen paahteinen",pullo,metallinen kierrekapseli,13.5,5.0,2,,,,80.0,vakiovalikoima,7791540048456
432277,Finca Las Moras Black Label Malbec 2019,Finca Las Moras,"0,75 l",13.99,18.52,,110,punaviinit,Mehevä & Hilloinen,,,Argentiina,San Juan,2019,San Juan,,"Malbec, ","Täyteläinen, tanniininen, tumman kirsikkainen, mustaherukkainen, viikunainen, suklainen, mausteinen",pullo,luonnonkorkki,14.0,6.0,,,,,80.0,vakiovalikoima,7791540091889
418387,Los Intocables Black Malbec 2019,Finca Las Moras,"0,75 l",14.98,19.84,,110,punaviinit,Roteva & Voimakas,,,Argentiina,San Juan,2019,San Juan,,"Malbec, ","Erittäin täyteläinen, tanniininen, tumman kirsikkainen, luumuinen, suklainen, kevyen mokkainen, hennon yrttinen, tamminen, lämmin",pullo,luonnonkorkki,13.5,5.6,5,,,,80.0,vakiovalikoima,7791540049347
936737,Love Cabernet Sauvignon,Finca Las Moras,"0,75 l",10.99,14.52,,110,punaviinit,Mehevä & Hilloinen,ympäristövastuullinen pakkaus,,Argentiina,San Juan,,San Juan,,"Cabernet Sauvignon, ","Täyteläinen, keskitanniininen, hapankirsikkainen, karhunvatukkainen, herukkainen, mausteinen, kevyen yrttinen",pullo,luonnonkorkki,13.5,5.3,3,,,,80.0,vakiovalikoima,7791540047053
410817,Lunaris Malbec Syrah 2020,Bodegas Callia,"0,75 l",10.10,13.33,,110,punaviinit,Roteva & Voimakas,,,Argentiina,San Juan,2020,San Juan,,"Malbec, Syrah, ","Täyteläinen, tanniininen, tumman kirsikkainen, mustaherukkainen, luumuinen, hennon minttuinen, mausteinen, kevyen tamminen",pullo,metallinen kierrekapseli,13.5,5.5,3,,,,80.0,vakiovalikoima,7798108833264
919387,Tussock Jumper Malbec 2020,Tussock Jumper,"0,75 l",13.29,17.72,,110,punaviinit,Mehevä & Hilloinen,ympäristövastuullinen pakkaus,,Argentiina,San Juan,2020,San Juan,,"Malbec, ","Täyteläinen, keskitanniininen, luumuinen, mustaherukkainen",pullo,metallinen kierrekapseli,13.0,5.1,5,,,,80.0,tilausvalikoima,3760204540128
422497,Caro 2015,Bodegas Caro,"0,75 l",54.99,73.32,,110,punaviinit,Roteva & Voimakas,,,Argentiina,,2015,,Saattaa sisältää sakkaa,"Malbec, Cabernet Sauvignon, ","Täyteläinen, tanniininen, karhunvatukkainen, tumman kirsikkainen, luumuinen, suklainen, mausteinen, tamminen, ryhdikäs, pitkä",pullo,luonnonkorkki,14.0,5.0,2,,,,80.0,erikoiserä,7798121461000
448827,Trapiche Extravaganza Red Blend 2019,Trapiche,"0,75 l",11.99,15.85,,110,punaviinit,Pehmeä & Hedelmäinen,,,Argentiina,,2019,,,"Bonarda, Syrah, Malbec, ","Keskitäyteläinen, keskitanniininen, karhunvatukkainen, kirsikkahilloinen, mokkainen, maitosuklainen",pullo,metallinen kierrekapseli,13.0,5.5,8,,,,80.0,vakiovalikoima,7790240094725
933627,19 Crimes Red wine 2020,19 Crimes,"0,75 l",13.69,18.12,,110,punaviinit,Mehevä & Hilloinen,,,Australia,Etelä-Australia,2020,,,"Shiraz, Grenache, Mataro, ","Täyteläinen, keskitanniininen, metsämarjainen, mustikkahilloinen, vaniljainen, suklainen, kevyen mokkainen",pullo,luonnonkorkki,13.5,6.0,11,,,,80.0,vakiovalikoima,9311220004343
428587,19 Crimes The Uprising 2020,19 Crimes,"0,75 l",14.68,19.44,,110,punaviinit,Mehevä & Hilloinen,,,Australia,Etelä-Australia,2020,South Eastern Australia,Saattaa sisältää sakkaa,"Shiraz, Cabernet Sauvignon, Grenache, ","Täyteläinen, keskitanniininen, tumman kirsikkainen, boysenmarjahilloinen, luumuinen, suklainen, kevyen vaniljainen, tamminen, lämmin",pullo,luonnonkorkki,14.0,5.8,11,,,,80.0,vakiovalikoima,9311220005661
